1.471595861093632038e+02,4.428177969896732975e+02,2.573094780365847782e+02
1.114935676810453060e+02,4.396313511303748669e+02,2.141038647436173221e+02
1.622612492263301078e+02,3.174337783385721536e+02,1.322899950843140289e+02
1.473859296925901674e+02,1.915711801764797428e+02,1.262323953536968020e+02
1.768554882074522538e+02,1.120519372224689363e+02,9.172759816459408455e+01
1.728834270635287567e+02,9.287710437971827560e+01,1.348049755701085815e+02
1.438853954121770755e+02,4.546150351620536156e+01,1.455619378840537479e+02
1.206636565209985861e+02,1.028600324536857755e+02,1.160847902597275265e+02
1.203000591848626044e+02,6.192236165962161465e+01,2.420354201068236648e+02
1.235196160157584160e+02,-2.230204705340574023e+00,3.090021830481364873e+02
2.438856968279030752e+02,4.075076177192461273e+02,2.557803863700403610e+02
2.007871615824411151e+02,3.906847418697690273e+02,2.479484299003489980e+02
2.056351087600813798e+02,3.069771348611238864e+02,1.784962501268915958e+02
2.061845899893584146e+02,2.040830473012560162e+02,1.337643125280616232e+02
1.947674433660364457e+02,1.237189805893124515e+02,1.394694898109061114e+02
1.915089006685819868e+02,8.133879789745047617e+01,1.574864376239922876e+02
1.825124047741400091e+02,5.852262981900339867e+01,1.719910707889246737e+02
1.610256286653547306e+02,6.135756803801886861e+01,1.982978431772572492e+02
1.406098200441216193e+02,5.384458958569907594e+01,2.813390846662673539e+02
1.206348421534503785e+02,-2.595322490994411258e+00,3.596372351456222987e+02
2.691035959886118007e+02,3.651803019375280996e+02,2.216320719546704652e+02
2.437935666720926520e+02,3.302116924170647394e+02,2.357526608607897174e+02
2.377153963768717517e+02,2.703629178919412652e+02,1.868009385512802112e+02
2.387323948995342562e+02,1.834819591072960350e+02,1.367090861262743715e+02
2.120607212114056210e+02,1.104758315383197811e+02,1.243854285073187924e+02
2.097516591329410005e+02,8.845316783876288014e+01,1.632969010404434869e+02
2.081447852746625244e+02,5.443949587333561624e+01,1.833892975904281570e+02
1.954229992270660716e+02,2.969994424525631160e+01,2.157962068256401267e+02
1.817998458338113892e+02,2.155681877788338596e+01,2.659762942152596565e+02
1.559059217735780862e+02,4.625818208799943321e-01,3.247335105545968190e+02
2.621766645518760583e+02,2.680017129175431023e+02,2.709432780043115940e+02
2.461083628261179683e+02,2.731701573855125957e+02,2.301803000716217582e+02
2.351371277081950666e+02,2.363200935838155488e+02,1.562323529068447669e+02
2.348337307197966197e+02,1.514475176328500368e+02,1.457166033302903827e+02
2.270800347163940387e+02,1.012573456257015749e+02,1.587600178667578632e+02
2.364250705952288172e+02,7.411182424034468852e+01,1.784767049233239220e+02
2.269962876767967828e+02,4.717937761703954891e+01,2.108023604766413825e+02
2.109631680252145998e+02,9.052317090628118024e+01,2.453079584323034510e+02
2.011092586295831666e+02,2.649147685171355704e+01,2.753451540610280972e+02
1.759174155306957914e+02,3.438067440670975472e-01,3.510199533042708708e+02
2.466423577114140926e+02,1.246077679578807818e+02,2.597168507229536090e+02
2.777469115504917454e+02,1.624382826520856611e+02,2.258835413608849478e+02
2.782963334400947701e+02,1.502765916132167661e+02,1.909243612906035423e+02
2.559789298031584508e+02,1.558384077129457808e+02,1.775529993049547386e+02
2.443126833630931287e+02,9.984833379816164722e+01,1.904516260687073554e+02
2.459159399654151912e+02,5.601643663180127675e+01,2.114178280326699166e+02
2.338112423665763231e+02,3.897434205909400617e+01,2.342320855016697863e+02
2.338561165011408889e+02,3.902459820245692868e+01,2.680770556129247666e+02
2.188248014076662002e+02,4.005701895839934679e+01,3.013374304477810028e+02
2.019434397049105883e+02,3.799479584043706382e+01,3.668328959661851059e+02
2.532463870903183079e+02,2.701241664504550499e+01,3.052977530336794985e+02
2.862625074033754800e+02,9.735463545068650149e+01,2.887802428337885203e+02
3.051597547604674219e+02,1.262736974944900794e+02,2.381738485251328257e+02
2.950015898841488138e+02,1.391882516949096384e+02,1.915264878837557205e+02
2.914925959884465101e+02,1.193170569570332589e+02,2.226224726926087953e+02
2.703442403794643951e+02,8.448931347575951634e+01,2.131932508622268472e+02
2.656605078163877920e+02,7.065213003319850316e+01,2.457536942184664497e+02
2.545693888784149408e+02,8.088739779814257247e+01,2.943885390474414407e+02
2.454208008347475243e+02,4.722340252010154416e+01,3.348634242581397302e+02
2.249905014739187550e+02,4.169734225065239741e+01,3.882801513629278816e+02
2.871858273751565207e+02,5.370941656675221765e+01,3.452522257822192842e+02
3.112648722794958189e+02,7.770556440244601504e+01,3.195058427080466572e+02
3.224094430657439148e+02,1.053768924849301669e+02,2.984301990774380329e+02
3.150005277677374806e+02,1.713870260135906847e+02,2.552919714880013942e+02
3.138766882336094568e+02,2.344382411459581874e+02,2.459433260059846020e+02
3.035611731381534923e+02,2.061620820694894007e+02,2.131803394413063018e+02
2.717020878697072703e+02,1.618071842152778288e+02,2.741808703485686465e+02
2.602316797090853697e+02,1.280764066504601431e+02,3.240432518093161889e+02
2.552066421778228005e+02,6.719801745549085581e+01,3.761465654151317040e+02
2.553593481141331836e+02,4.290758232715848663e+01,4.076486384496274695e+02
3.070661221115335593e+02,8.300419181062525809e+01,3.871326191916126618e+02
3.301112086583708560e+02,1.057209540567384494e+02,3.905528470720119003e+02
3.199945889673142574e+02,1.381539304337015039e+02,3.681041597712029443e+02
3.271974132543988389e+02,2.102369524678382220e+02,3.390849933005799812e+02
3.380702221734114801e+02,2.747833913722320744e+02,2.705100266353936149e+02
2.998668552551797575e+02,3.209800562698657700e+02,2.777802104862652754e+02
2.588358615925088770e+02,2.854300307936670720e+02,3.436820871123813959e+02
2.592680839948250764e+02,2.460286609727436087e+02,3.803276512094088275e+02
2.585453523178244382e+02,1.797713578910976935e+02,3.845984885240505946e+02
2.272742090835225781e+02,5.446153355404000962e+01,4.428291080133747073e+02
3.054066730769294509e+02,9.743043322552013308e+01,4.364200578241053563e+02
3.410047957912103129e+02,1.281846220565685712e+02,4.422796133664770650e+02
3.425226909354071836e+02,1.876726219496190424e+02,3.971859216889723712e+02
3.344417399306182119e+02,2.569587174994465499e+02,4.112813133887525510e+02
3.240583526662070994e+02,3.094488328876792593e+02,3.038925031646971320e+02
3.073486125281982027e+02,3.270377943969882608e+02,3.334185722405114802e+02
2.655880120081642417e+02,3.251347431664471515e+02,3.969527363639371060e+02
2.395275880722468287e+02,2.857949147871961486e+02,4.181412109440358336e+02
2.109352245919244524e+02,2.801799584163766781e+02,4.582702048900245018e+02
1.911041169922872882e+02,1.228555345440356916e+02,4.933309202206438613e+02
2.926089257196174458e+02,1.160665507788482671e+02,5.265237557016362189e+02
3.197699024334542628e+02,1.164531891128511916e+02,4.954774382378650444e+02
3.052615461140488833e+02,2.043449016083651770e+02,4.367501600668268793e+02
3.114946819105233544e+02,2.991029988941492093e+02,4.360204685406254157e+02
